Company,ID,Title,Difficulty,Acceptance,Frequency,LeetCodeLink
Amazon,417,Pacific Atlantic Water Flow,Medium,41.1%,1.8768501431988962,https://leetcode.com/problems/pacific-atlantic-water-flow
Amazon,1279,Traffic Light Controlled Intersection,Easy,74.3%,1.8726661078408553,https://leetcode.com/problems/traffic-light-controlled-intersection
Amazon,122,Best Time to Buy and Sell Stock II,Easy,57.0%,1.8525949058444695,https://leetcode.com/problems/best-time-to-buy-and-sell-stock-ii
Amazon,895,Maximum Frequency Stack,Hard,60.6%,1.8490817503358836,https://leetcode.com/problems/maximum-frequency-stack
Amazon,97,Interleaving String,Hard,31.5%,1.83971213304063,https://leetcode.com/problems/interleaving-string
Amazon,286,Walls and Gates,Medium,54.5%,1.8391208816311395,https://leetcode.com/problems/walls-and-gates
Amazon,640,Solve the Equation,Medium,42.0%,1.833456992769655,https://leetcode.com/problems/solve-the-equation
Amazon,39,Combination Sum,Medium,56.1%,1.817926014095787,https://leetcode.com/problems/combination-sum
Amazon,59,Spiral Matrix II,Medium,53.9%,1.8176193109460805,https://leetcode.com/problems/spiral-matrix-ii
Amazon,317,Shortest Distance from All Buildings,Hard,41.4%,1.8109171432609883,https://leetcode.com/problems/shortest-distance-from-all-buildings
Amazon,529,Minesweeper,Medium,59.1%,1.7898723201494031,https://leetcode.com/problems/minesweeper
Amazon,169,Majority Element,Easy,58.7%,1.7889052208605918,https://leetcode.com/problems/majority-element
Amazon,152,Maximum Product Subarray,Medium,31.7%,1.7713469853694581,https://leetcode.com/problems/maximum-product-subarray
Amazon,503,Next Greater Element II,Medium,56.5%,1.770513630608183,https://leetcode.com/problems/next-greater-element-ii
Amazon,210,Course Schedule II,Medium,40.7%,1.7702354394987208,https://leetcode.com/problems/course-schedule-ii
Amazon,167,Two Sum II - Input array is sorted,Easy,54.1%,1.7588952422994573,https://leetcode.com/problems/two-sum-ii-input-array-is-sorted
Amazon,78,Subsets,Medium,62.0%,1.755791978967868,https://leetcode.com/problems/subsets
Amazon,312,Burst Balloons,Hard,51.8%,1.7426298809449383,https://leetcode.com/problems/burst-balloons
Amazon,88,Merge Sorted Array,Easy,39.4%,1.741132376248305,https://leetcode.com/problems/merge-sorted-array
Amazon,315,Count of Smaller Numbers After Self,Hard,41.5%,1.7376152797037996,https://leetcode.com/problems/count-of-smaller-numbers-after-self
Amazon,211,Add and Search Word - Data structure design,Medium,38.1%,1.727663895328723,https://leetcode.com/problems/add-and-search-word-data-structure-design
Amazon,252,Meeting Rooms,Easy,54.6%,1.727286498219969,https://leetcode.com/problems/meeting-rooms
Amazon,92,Reverse Linked List II,Medium,38.8%,1.7268015729532826,https://leetcode.com/problems/reverse-linked-list-ii
Amazon,1155,Number of Dice Rolls With Target Sum,Medium,49.0%,1.7200707644102335,https://leetcode.com/problems/number-of-dice-rolls-with-target-sum
Amazon,160,Intersection of Two Linked Lists,Easy,40.6%,1.7175192044428398,https://leetcode.com/problems/intersection-of-two-linked-lists
Amazon,538,Convert BST to Greater Tree,Easy,55.4%,1.7154361234077207,https://leetcode.com/problems/convert-bst-to-greater-tree
Amazon,36,Valid Sudoku,Medium,48.7%,1.7143211698041672,https://leetcode.com/problems/valid-sudoku
Amazon,261,Graph Valid Tree,Medium,42.2%,1.7120554575780782,https://leetcode.com/problems/graph-valid-tree
Amazon,41,First Missing Positive,Hard,32.0%,1.7077985883022846,https://leetcode.com/problems/first-missing-positive
Amazon,75,Sort Colors,Medium,47.3%,1.7055667578592613,https://leetcode.com/problems/sort-colors
Amazon,332,Reconstruct Itinerary,Medium,36.7%,1.70247908836567,https://leetcode.com/problems/reconstruct-itinerary
Amazon,388,Longest Absolute File Path,Medium,41.8%,1.701920835619497,https://leetcode.com/problems/longest-absolute-file-path
Amazon,980,Unique Paths III,Hard,73.3%,1.6945957207744073,https://leetcode.com/problems/unique-paths-iii
Amazon,32,Longest Valid Parentheses,Hard,28.4%,1.6919770613401734,https://leetcode.com/problems/longest-valid-parentheses
Amazon,128,Longest Consecutive Sequence,Hard,45.1%,1.6865841637000685,https://leetcode.com/problems/longest-consecutive-sequence
Amazon,653,Two Sum IV - Input is a BST,Easy,55.5%,1.6840881035040853,https://leetcode.com/problems/two-sum-iv-input-is-a-bst
Amazon,153,Find Minimum in Rotated Sorted Array,Medium,45.1%,1.6770877689648518,https://leetcode.com/problems/find-minimum-in-rotated-sorted-array
Amazon,46,Permutations,Medium,63.5%,1.6727146787726128,https://leetcode.com/problems/permutations
Amazon,57,Insert Interval,Hard,33.5%,1.663668453758183,https://leetcode.com/problems/insert-interval
Amazon,560,Subarray Sum Equals K,Medium,43.9%,1.6592537569720698,https://leetcode.com/problems/subarray-sum-equals-k
Amazon,228,Summary Ranges,Medium,39.5%,1.6567376779326932,https://leetcode.com/problems/summary-ranges
Amazon,19,Remove Nth Node From End of List,Medium,35.2%,1.65214258899559,https://leetcode.com/problems/remove-nth-node-from-end-of-list
Amazon,815,Bus Routes,Hard,42.5%,1.6520112554791415,https://leetcode.com/problems/bus-routes
Amazon,109,Convert Sorted List to Binary Search Tree,Medium,47.7%,1.6493576818898796,https://leetcode.com/problems/convert-sorted-list-to-binary-search-tree
Amazon,177,Nth Highest Salary,Medium,31.4%,1.6455495908564486,https://leetcode.com/problems/nth-highest-salary
Amazon,489,Robot Room Cleaner,Hard,69.7%,1.6324326136038003,https://leetcode.com/problems/robot-room-cleaner
Amazon,268,Missing Number,Easy,51.7%,1.6320760079492722,https://leetcode.com/problems/missing-number
Amazon,767,Reorganize String,Medium,48.7%,1.629188040780247,https://leetcode.com/problems/reorganize-string
Amazon,123,Best Time to Buy and Sell Stock III,Hard,37.5%,1.6269507084661998,https://leetcode.com/problems/best-time-to-buy-and-sell-stock-iii
Amazon,496,Next Greater Element I,Easy,63.8%,1.6232949470955267,https://leetcode.com/problems/next-greater-element-i
Amazon,179,Largest Number,Medium,28.8%,1.6163944622274604,https://leetcode.com/problems/largest-number
Amazon,739,Daily Temperatures,Medium,63.3%,1.6160707692725675,https://leetcode.com/problems/daily-temperatures
Amazon,135,Candy,Hard,31.6%,1.6085311570447844,https://leetcode.com/problems/candy
Amazon,333,Largest BST Subtree,Medium,35.8%,1.6081890830491932,https://leetcode.com/problems/largest-bst-subtree
Amazon,716,Max Stack,Easy,42.6%,1.5967072751794937,https://leetcode.com/problems/max-stack
Amazon,983,Minimum Cost For Tickets,Medium,60.5%,1.5900124782015408,https://leetcode.com/problems/minimum-cost-for-tickets
Amazon,284,Peeking Iterator,Medium,45.7%,1.5734095705907016,https://leetcode.com/problems/peeking-iterator
Amazon,703,Kth Largest Element in a Stream,Easy,49.7%,1.5707712794799118,https://leetcode.com/problems/kth-largest-element-in-a-stream
Amazon,403,Frog Jump,Hard,39.7%,1.5648607913227532,https://leetcode.com/problems/frog-jump
Amazon,987,Vertical Order Traversal of a Binary Tree,Medium,36.6%,1.5645723589490914,https://leetcode.com/problems/vertical-order-traversal-of-a-binary-tree
Amazon,1135,Connecting Cities With Minimum Cost,Medium,57.5%,1.55814461804655,https://leetcode.com/problems/connecting-cities-with-minimum-cost
Amazon,24,Swap Nodes in Pairs,Medium,50.4%,1.5573641606589284,https://leetcode.com/problems/swap-nodes-in-pairs
Amazon,437,Path Sum III,Medium,47.2%,1.5554113655450712,https://leetcode.com/problems/path-sum-iii
Amazon,300,Longest Increasing Subsequence,Medium,42.6%,1.5490046156762238,https://leetcode.com/problems/longest-increasing-subsequence
Amazon,85,Maximal Rectangle,Hard,37.7%,1.537804933809427,https://leetcode.com/problems/maximal-rectangle
Amazon,456,132 Pattern,Medium,28.9%,1.525732992790649,https://leetcode.com/problems/132-pattern
Amazon,141,Linked List Cycle,Easy,41.1%,1.522542660710357,https://leetcode.com/problems/linked-list-cycle
Amazon,113,Path Sum II,Medium,46.7%,1.5150515928584396,https://leetcode.com/problems/path-sum-ii
Amazon,285,Inorder Successor in BST,Medium,40.4%,1.510518743584091,https://leetcode.com/problems/inorder-successor-in-bst
Amazon,373,Find K Pairs with Smallest Sums,Medium,36.7%,1.5084295594383275,https://leetcode.com/problems/find-k-pairs-with-smallest-sums
Amazon,188,Best Time to Buy and Sell Stock IV,Hard,28.0%,1.5043549047564093,https://leetcode.com/problems/best-time-to-buy-and-sell-stock-iv
Amazon,346,Moving Average from Data Stream,Easy,70.9%,1.5026900216652235,https://leetcode.com/problems/moving-average-from-data-stream
Amazon,16,3Sum Closest,Medium,46.0%,1.502292150830875,https://leetcode.com/problems/3sum-closest
Amazon,70,Climbing Stairs,Easy,47.8%,1.4992054591551138,https://leetcode.com/problems/climbing-stairs
Amazon,51,N-Queens,Hard,46.6%,1.4985525208443042,https://leetcode.com/problems/n-queens
Amazon,556,Next Greater Element III,Medium,31.7%,1.4953904059628045,https://leetcode.com/problems/next-greater-element-iii
Amazon,148,Sort List,Medium,42.3%,1.4930623365455966,https://leetcode.com/problems/sort-list
Amazon,287,Find the Duplicate Number,Medium,55.5%,1.4924096601235335,https://leetcode.com/problems/find-the-duplicate-number
Amazon,518,Coin Change 2,Medium,50.2%,1.4888697222870522,https://leetcode.com/problems/coin-change-2
Amazon,176,Second Highest Salary,Easy,31.6%,1.4884959036034955,https://leetcode.com/problems/second-highest-salary
Amazon,120,Triangle,Medium,44.2%,1.484114863291384,https://leetcode.com/problems/triangle
Amazon,18,4Sum,Medium,33.7%,1.4782493997995902,https://leetcode.com/problems/4sum
Amazon,270,Closest Binary Search Tree Value,Easy,48.5%,1.4782231041316831,https://leetcode.com/problems/closest-binary-search-tree-value
Amazon,378,Kth Smallest Element in a Sorted Matrix,Medium,54.3%,1.4775268731337763,https://leetcode.com/problems/kth-smallest-element-in-a-sorted-matrix
Amazon,540,Single Element in a Sorted Array,Medium,57.9%,1.4535722160879798,https://leetcode.com/problems/single-element-in-a-sorted-array
Amazon,205,Isomorphic Strings,Easy,39.8%,1.4257801948697113,https://leetcode.com/problems/isomorphic-strings
Amazon,63,Unique Paths II,Medium,34.6%,1.4252857596598822,https://leetcode.com/problems/unique-paths-ii
Amazon,1044,Longest Duplicate Substring,Hard,31.9%,1.4233794786674083,https://leetcode.com/problems/longest-duplicate-substring
Amazon,73,Set Matrix Zeroes,Medium,43.1%,1.412093837666145,https://leetcode.com/problems/set-matrix-zeroes
Amazon,480,Sliding Window Median,Hard,37.2%,1.4100242881620002,https://leetcode.com/problems/sliding-window-median
Amazon,68,Text Justification,Hard,27.7%,1.4086426277269546,https://leetcode.com/problems/text-justification
Amazon,232,Implement Queue using Stacks,Easy,49.6%,1.405609167303699,https://leetcode.com/problems/implement-queue-using-stacks
Amazon,628,Maximum Product of Three Numbers,Easy,47.1%,1.395625688548775,https://leetcode.com/problems/maximum-product-of-three-numbers
Amazon,442,Find All Duplicates in an Array,Medium,67.8%,1.3879078561527354,https://leetcode.com/problems/find-all-duplicates-in-an-array
Amazon,229,Majority Element II,Medium,35.6%,1.3878563920773275,https://leetcode.com/problems/majority-element-ii
Amazon,14,Longest Common Prefix,Easy,35.4%,1.3846092304355875,https://leetcode.com/problems/longest-common-prefix
Amazon,787,Cheapest Flights Within K Stops,Medium,39.3%,1.3785446949130122,https://leetcode.com/problems/cheapest-flights-within-k-stops
Amazon,340,Longest Substring with At Most K Distinct Characters,Hard,44.1%,1.376802072444063,https://leetcode.com/problems/longest-substring-with-at-most-k-distinct-characters
Amazon,325,Maximum Size Subarray Sum Equals k,Medium,46.8%,1.3718223285113562,https://leetcode.com/problems/maximum-size-subarray-sum-equals-k
Amazon,44,Wildcard Matching,Hard,24.7%,1.3612330189496715,https://leetcode.com/problems/wildcard-matching
Amazon,770,Basic Calculator IV,Hard,48.1%,1.349926716949016,https://leetcode.com/problems/basic-calculator-iv
Amazon,136,Single Number,Easy,65.5%,1.3484621511838726,https://leetcode.com/problems/single-number
Amazon,298,Binary Tree Longest Consecutive Sequence,Medium,47.1%,1.3468042514132559,https://leetcode.com/problems/binary-tree-longest-consecutive-sequence
Amazon,329,Longest Increasing Path in a Matrix,Hard,43.4%,1.3445409323873254,https://leetcode.com/problems/longest-increasing-path-in-a-matrix
Amazon,943,Find the Shortest Superstring,Hard,42.9%,1.3440770366239985,https://leetcode.com/problems/find-the-shortest-superstring
Amazon,636,Exclusive Time of Functions,Medium,52.0%,1.337457727469282,https://leetcode.com/problems/exclusive-time-of-functions
Amazon,369,Plus One Linked List,Medium,58.2%,1.3373637376483105,https://leetcode.com/problems/plus-one-linked-list
Amazon,836,Rectangle Overlap,Easy,48.6%,1.3093762375177274,https://leetcode.com/problems/rectangle-overlap
Amazon,104,Maximum Depth of Binary Tree,Easy,66.0%,1.3036892816187777,https://leetcode.com/problems/maximum-depth-of-binary-tree
Amazon,28,Implement strStr(),Easy,34.5%,1.3004317080961885,https://leetcode.com/problems/implement-strstr
Amazon,652,Find Duplicate Subtrees,Medium,50.2%,1.2947555287452976,https://leetcode.com/problems/find-duplicate-subtrees
Amazon,6,ZigZag Conversion,Medium,36.3%,1.2945919484397381,https://leetcode.com/problems/zigzag-conversion
Amazon,399,Evaluate Division,Medium,51.6%,1.2776123973076763,https://leetcode.com/problems/evaluate-division
Amazon,516,Longest Palindromic Subsequence,Medium,53.2%,1.2647788135797973,https://leetcode.com/problems/longest-palindromic-subsequence
Amazon,678,Valid Parenthesis String,Medium,31.0%,1.2621550094401792,https://leetcode.com/problems/valid-parenthesis-string
Amazon,30,Substring with Concatenation of All Words,Hard,25.4%,1.2576954927329822,https://leetcode.com/problems/substring-with-concatenation-of-all-words
Amazon,242,Valid Anagram,Easy,56.9%,1.2523912240430903,https://leetcode.com/problems/valid-anagram
Amazon,349,Intersection of Two Arrays,Easy,62.5%,1.2500304774974387,https://leetcode.com/problems/intersection-of-two-arrays
Amazon,688,Knight Probability in Chessboard,Medium,48.9%,1.2499797771635763,https://leetcode.com/problems/knight-probability-in-chessboard
Amazon,981,Time Based Key-Value Store,Medium,53.1%,1.2475237673763375,https://leetcode.com/problems/time-based-key-value-store
Amazon,344,Reverse String,Easy,68.5%,1.246073823348854,https://leetcode.com/problems/reverse-string
Amazon,1011,Capacity To Ship Packages Within D Days,Medium,58.1%,1.2456439416601042,https://leetcode.com/problems/capacity-to-ship-packages-within-d-days
Amazon,301,Remove Invalid Parentheses,Hard,43.3%,1.2420369009788985,https://leetcode.com/problems/remove-invalid-parentheses
Amazon,29,Divide Two Integers,Medium,16.4%,1.2393242049042936,https://leetcode.com/problems/divide-two-integers
Amazon,112,Path Sum,Easy,41.2%,1.229277243236903,https://leetcode.com/problems/path-sum
Amazon,1038,Binary Search Tree to Greater Sum Tree,Medium,80.8%,1.2017796795353952,https://leetcode.com/problems/binary-search-tree-to-greater-sum-tree
Amazon,1100,Find K-Length Substrings With No Repeated Characters,Medium,72.7%,1.184336829809077,https://leetcode.com/problems/find-k-length-substrings-with-no-repeated-characters
Amazon,50,Pow(x;n),Medium,30.3%,1.1768920107434977,https://leetcode.com/problems/powx-n
Amazon,997,Find the Town Judge,Easy,50.1%,1.1748732874596588,https://leetcode.com/problems/find-the-town-judge
Amazon,37,Sudoku Solver,Hard,43.6%,1.1707049260761857,https://leetcode.com/problems/sudoku-solver
Amazon,805,Split Array With Same Average,Hard,26.4%,1.1685097282854882,https://leetcode.com/problems/split-array-with-same-average
Amazon,225,Implement Stack using Queues,Easy,45.1%,1.1607390767279342,https://leetcode.com/problems/implement-stack-using-queues
Amazon,854,K-Similar Strings,Hard,38.2%,1.159451415301,https://leetcode.com/problems/k-similar-strings
Amazon,230,Kth Smallest Element in a BST,Medium,60.2%,1.1554440075543555,https://leetcode.com/problems/kth-smallest-element-in-a-bst
Amazon,721,Accounts Merge,Medium,48.8%,1.132047679382686,https://leetcode.com/problems/accounts-merge
Amazon,622,Design Circular Queue,Medium,43.7%,1.1151322814092532,https://leetcode.com/problems/design-circular-queue
Amazon,409,Longest Palindrome,Easy,50.3%,1.111534519336826,https://leetcode.com/problems/longest-palindrome
Amazon,542,01 Matrix,Medium,39.8%,1.0983100368900796,https://leetcode.com/problems/01-matrix
Amazon,726,Number of Atoms,Hard,49.0%,1.0953173927712572,https://leetcode.com/problems/number-of-atoms
Amazon,426,Convert Binary Search Tree to Sorted Doubly Linked List,Medium,59.1%,1.0936982738656806,https://leetcode.com/problems/convert-binary-search-tree-to-sorted-doubly-linked-list
Amazon,352,Data Stream as Disjoint Intervals,Hard,47.3%,1.08883225961447,https://leetcode.com/problems/data-stream-as-disjoint-intervals
Amazon,794,Valid Tic-Tac-Toe State,Medium,32.6%,1.084013489246957,https://leetcode.com/problems/valid-tic-tac-toe-state
Amazon,430,Flatten a Multilevel Doubly Linked List,Medium,55.1%,1.0759104468012752,https://leetcode.com/problems/flatten-a-multilevel-doubly-linked-list
Amazon,257,Binary Tree Paths,Easy,51.5%,1.0701785650709081,https://leetcode.com/problems/binary-tree-paths
Amazon,130,Surrounded Regions,Medium,28.1%,1.0580786465917589,https://leetcode.com/problems/surrounded-regions
Amazon,283,Move Zeroes,Easy,57.8%,1.0574179950057128,https://leetcode.com/problems/move-zeroes
Amazon,94,Binary Tree Inorder Traversal,Medium,63.3%,1.0494187495898502,https://leetcode.com/problems/binary-tree-inorder-traversal
Amazon,131,Palindrome Partitioning,Medium,47.5%,1.0478776380798687,https://leetcode.com/problems/palindrome-partitioning
Amazon,81,Search in Rotated Sorted Array II,Medium,33.0%,1.0428016537891152,https://leetcode.com/problems/search-in-rotated-sorted-array-ii
Amazon,187,Repeated DNA Sequences,Medium,38.9%,1.0291054104877544,https://leetcode.com/problems/repeated-dna-sequences
Amazon,266,Palindrome Permutation,Easy,61.9%,1.0274940178688448,https://leetcode.com/problems/palindrome-permutation
