ID,Title,Difficulty,Acceptance,Companies,CompanyCount,AvgFrequency,LeetCodeLink
863,All Nodes Distance K in Binary Tree,Medium,55.4%,"Amazon, Apple, Facebook, Google, Meta, Microsoft, Oracle, Uber",8,0.889,https://leetcode.com/problems/all-nodes-distance-k-in-binary-tree
39,Combination Sum,Medium,56.1%,"Amazon, Apple, Facebook, Google, LinkedIn, Meta, Microsoft, Uber",8,0.839,https://leetcode.com/problems/combination-sum
445,Add Two Numbers II,Medium,54.5%,"Amazon, Apple, Facebook, Google, Meta, Microsoft, Oracle, Uber",8,0.837,https://leetcode.com/problems/add-two-numbers-ii
987,Vertical Order Traversal of a Binary Tree,Medium,36.6%,"Adobe, Amazon, Facebook, Google, LinkedIn, Meta, Microsoft, Samsung",8,0.821,https://leetcode.com/problems/vertical-order-traversal-of-a-binary-tree
74,Search a 2D Matrix,Medium,36.5%,"Adobe, Amazon, Apple, Facebook, Google, Meta, Microsoft, Uber",8,0.809,https://leetcode.com/problems/search-a-2d-matrix
230,Kth Smallest Element in a BST,Medium,60.2%,"Amazon, Apple, Facebook, Google, Meta, Microsoft, Oracle, Uber",8,0.794,https://leetcode.com/problems/kth-smallest-element-in-a-bst
18,4Sum,Medium,33.7%,"Adobe, Amazon, Apple, Facebook, Google, Meta, Microsoft, Samsung",8,0.786,https://leetcode.com/problems/4sum
694,Number of Distinct Islands,Medium,56.0%,"Amazon, Apple, Facebook, Google, Meta, Microsoft, Oracle, Uber",8,0.777,https://leetcode.com/problems/number-of-distinct-islands
92,Reverse Linked List II,Medium,38.8%,"Adobe, Amazon, Apple, Facebook, Google, Meta, Microsoft, Oracle",8,0.765,https://leetcode.com/problems/reverse-linked-list-ii
387,First Unique Character in a String,Easy,53.4%,"Adobe, Amazon, Apple, Facebook, Google, LinkedIn, Meta, Microsoft",8,0.755,https://leetcode.com/problems/first-unique-character-in-a-string
69,Sqrt(x),Easy,33.9%,"Amazon, Apple, Facebook, Google, LinkedIn, Meta, Microsoft, Uber",8,0.741,https://leetcode.com/problems/sqrtx
242,Valid Anagram,Easy,56.9%,"Amazon, Apple, Facebook, Google, Meta, Microsoft, Oracle, Uber",8,0.684,https://leetcode.com/problems/valid-anagram
14,Longest Common Prefix,Easy,35.4%,"Adobe, Amazon, Apple, Facebook, Google, Meta, Microsoft, Oracle",8,0.681,https://leetcode.com/problems/longest-common-prefix
66,Plus One,Easy,43.0%,"Adobe, Amazon, Apple, Facebook, Google, Meta, Spotify, Uber",8,0.67,https://leetcode.com/problems/plus-one
28,Implement strStr(),Easy,34.5%,"Adobe, Amazon, Apple, Facebook, Google, Meta, Microsoft, Oracle",8,0.66,https://leetcode.com/problems/implement-strstr
229,Majority Element II,Medium,35.6%,"Adobe, Amazon, Apple, Facebook, Google, Meta, Microsoft, Uber",8,0.628,https://leetcode.com/problems/majority-element-ii
153,Find Minimum in Rotated Sorted Array,Medium,45.1%,"Amazon, Apple, Facebook, Google, Meta, Microsoft, Oracle, Uber",8,0.612,https://leetcode.com/problems/find-minimum-in-rotated-sorted-array
373,Find K Pairs with Smallest Sums,Medium,36.7%,"Amazon, Apple, Facebook, Google, LinkedIn, Meta, Microsoft, Uber",8,0.601,https://leetcode.com/problems/find-k-pairs-with-smallest-sums
94,Binary Tree Inorder Traversal,Medium,63.3%,"Amazon, Apple, Facebook, Google, Meta, Microsoft, Oracle, Uber",8,0.594,https://leetcode.com/problems/binary-tree-inorder-traversal
518,Coin Change 2,Medium,50.2%,"Amazon, Apple, Facebook, Google, Meta, Microsoft, Oracle, Uber",8,0.582,https://leetcode.com/problems/coin-change-2
19,Remove Nth Node From End of List,Medium,35.2%,"Adobe, Amazon, Apple, Facebook, Google, Meta, Microsoft, Oracle",8,0.563,https://leetcode.com/problems/remove-nth-node-from-end-of-list
287,Find the Duplicate Number,Medium,55.5%,"Adobe, Amazon, Apple, Facebook, Google, Meta, Microsoft, Oracle",8,0.553,https://leetcode.com/problems/find-the-duplicate-number
268,Missing Number,Easy,51.7%,"Adobe, Amazon, Apple, Facebook, Google, Meta, Microsoft, Oracle",8,0.544,https://leetcode.com/problems/missing-number
151,Reverse Words in a String,Medium,21.9%,"Amazon, Apple, Facebook, Google, Meta, Microsoft, Nvidia, Oracle",8,0.523,https://leetcode.com/problems/reverse-words-in-a-string
9,Palindrome Number,Easy,48.4%,"Adobe, Amazon, Apple, Facebook, Google, Meta, Microsoft, Oracle",8,0.506,https://leetcode.com/problems/palindrome-number
6,ZigZag Conversion,Medium,36.3%,"Adobe, Amazon, Apple, Facebook, Google, Meta, Microsoft, Uber",8,0.488,https://leetcode.com/problems/zigzag-conversion
412,Fizz Buzz,Easy,62.3%,"Adobe, Amazon, Apple, Google, LinkedIn, Microsoft, Oracle, Spotify",8,0.485,https://leetcode.com/problems/fizz-buzz
16,3Sum Closest,Medium,46.0%,"Adobe, Amazon, Apple, Facebook, Google, Meta, Microsoft, Uber",8,0.479,https://leetcode.com/problems/3sum-closest
204,Count Primes,Easy,31.5%,"Adobe, Amazon, Apple, Facebook, Google, Meta, Microsoft, Oracle",8,0.473,https://leetcode.com/problems/count-primes
136,Single Number,Easy,65.5%,"Adobe, Amazon, Apple, Facebook, Google, Meta, Microsoft, Oracle",8,0.469,https://leetcode.com/problems/single-number
47,Permutations II,Medium,46.4%,"Adobe, Amazon, Apple, Facebook, LinkedIn, Meta, Microsoft, Uber",8,0.272,https://leetcode.com/problems/permutations-ii
203,Remove Linked List Elements,Easy,38.6%,"Adobe, Amazon, Apple, Facebook, Google, Meta, Microsoft, Uber",8,0.07,https://leetcode.com/problems/remove-linked-list-elements
348,Design Tic-Tac-Toe,Medium,54.3%,"Amazon, Apple, Facebook, Google, Meta, Microsoft, Uber",7,2.0,https://leetcode.com/problems/design-tic-tac-toe
340,Longest Substring with At Most K Distinct Characters,Hard,44.1%,"Amazon, Facebook, Google, Meta, Microsoft, Oracle, Uber",7,1.914,https://leetcode.com/problems/longest-substring-with-at-most-k-distinct-characters
642,Design Search Autocomplete System,Hard,44.7%,"Amazon, Apple, Facebook, Google, Meta, Microsoft, Uber",7,1.892,https://leetcode.com/problems/design-search-autocomplete-system
224,Basic Calculator,Hard,36.8%,"Adobe, Amazon, Facebook, Google, Meta, Microsoft, Uber",7,1.864,https://leetcode.com/problems/basic-calculator
149,Max Points on a Line,Hard,16.9%,"Amazon, Apple, Google, LinkedIn, Microsoft, Uber, X",7,1.819,https://leetcode.com/problems/max-points-on-a-line
438,Find All Anagrams in a String,Medium,43.3%,"Amazon, Facebook, Google, Meta, Microsoft, Oracle, Uber",7,1.691,https://leetcode.com/problems/find-all-anagrams-in-a-string
314,Binary Tree Vertical Order Traversal,Medium,45.3%,"Adobe, Amazon, Facebook, Google, Meta, Microsoft, Oracle",7,1.667,https://leetcode.com/problems/binary-tree-vertical-order-traversal
211,Add and Search Word - Data structure design,Medium,38.1%,"Amazon, Apple, Facebook, Google, Meta, Microsoft, Uber",7,1.63,https://leetcode.com/problems/add-and-search-word-data-structure-design
143,Reorder List,Medium,37.1%,"Adobe, Amazon, Apple, Facebook, Google, Meta, Microsoft",7,1.565,https://leetcode.com/problems/reorder-list
394,Decode String,Medium,50.0%,"Amazon, Apple, Facebook, Google, Meta, Microsoft, Oracle",7,1.542,https://leetcode.com/problems/decode-string
161,One Edit Distance,Medium,32.3%,"Amazon, Facebook, Google, Meta, Microsoft, Uber, X",7,1.516,https://leetcode.com/problems/one-edit-distance
305,Number of Islands II,Hard,40.1%,"Amazon, Facebook, Google, Meta, Microsoft, Oracle, Uber",7,1.504,https://leetcode.com/problems/number-of-islands-ii
772,Basic Calculator III,Hard,41.3%,"Amazon, Apple, Facebook, Google, Meta, Microsoft, Uber",7,1.486,https://leetcode.com/problems/basic-calculator-iii
426,Convert Binary Search Tree to Sorted Doubly Linked List,Medium,59.1%,"Amazon, Facebook, Google, Meta, Microsoft, Oracle, Uber",7,1.485,https://leetcode.com/problems/convert-binary-search-tree-to-sorted-doubly-linked-list
403,Frog Jump,Hard,39.7%,"Amazon, Apple, Facebook, Google, Meta, Microsoft, Oracle",7,1.467,https://leetcode.com/problems/frog-jump
278,First Bad Version,Easy,35.7%,"Adobe, Amazon, Facebook, Google, Meta, Microsoft, Uber",7,1.466,https://leetcode.com/problems/first-bad-version
346,Moving Average from Data Stream,Easy,70.9%,"Amazon, Facebook, Google, Meta, Microsoft, Uber, X",7,1.434,https://leetcode.com/problems/moving-average-from-data-stream
529,Minesweeper,Medium,59.1%,"Amazon, Facebook, Google, Meta, Microsoft, Oracle, Uber",7,1.418,https://leetcode.com/problems/minesweeper
986,Interval List Intersections,Medium,67.3%,"Amazon, Apple, Facebook, Google, Meta, Oracle, Uber",7,1.417,https://leetcode.com/problems/interval-list-intersections
332,Reconstruct Itinerary,Medium,36.7%,"Amazon, Apple, Facebook, Google, Meta, Microsoft, Uber",7,1.388,https://leetcode.com/problems/reconstruct-itinerary
25,Reverse Nodes in k-Group,Hard,42.1%,"Adobe, Amazon, Apple, Facebook, Google, Meta, Microsoft",7,1.371,https://leetcode.com/problems/reverse-nodes-in-k-group
399,Evaluate Division,Medium,51.6%,"Adobe, Amazon, Facebook, Google, Meta, Microsoft, Uber",7,1.297,https://leetcode.com/problems/evaluate-division
257,Binary Tree Paths,Easy,51.5%,"Adobe, Amazon, Apple, Facebook, Google, Meta, Microsoft",7,1.269,https://leetcode.com/problems/binary-tree-paths
432,All O`one Data Structure,Hard,32.4%,"Amazon, Facebook, Google, LinkedIn, Meta, Microsoft, Uber",7,1.239,https://leetcode.com/problems/all-oone-data-structure
116,Populating Next Right Pointers in Each Node,Medium,45.2%,"Amazon, Apple, Facebook, Google, Meta, Microsoft, Oracle",7,1.232,https://leetcode.com/problems/populating-next-right-pointers-in-each-node
162,Find Peak Element,Medium,43.3%,"Amazon, Apple, Facebook, Google, Meta, Microsoft, Uber",7,1.107,https://leetcode.com/problems/find-peak-element
284,Peeking Iterator,Medium,45.7%,"Amazon, Apple, Facebook, Google, Meta, Microsoft, Oracle",7,1.101,https://leetcode.com/problems/peeking-iterator
289,Game of Life,Medium,54.5%,"Amazon, Facebook, Google, Meta, Microsoft, Oracle, Uber",7,1.073,https://leetcode.com/problems/game-of-life
716,Max Stack,Easy,42.6%,"Amazon, Facebook, Google, LinkedIn, Meta, Microsoft, X",7,1.049,https://leetcode.com/problems/max-stack
166,Fraction to Recurring Decimal,Medium,21.6%,"Amazon, Apple, Facebook, Google, Meta, Microsoft, Uber",7,1.027,https://leetcode.com/problems/fraction-to-recurring-decimal
460,LFU Cache,Hard,34.2%,"Adobe, Amazon, Apple, Google, LinkedIn, Microsoft, Uber",7,0.987,https://leetcode.com/problems/lfu-cache
84,Largest Rectangle in Histogram,Hard,35.2%,"Adobe, Amazon, Facebook, Google, Meta, Microsoft, X",7,0.983,https://leetcode.com/problems/largest-rectangle-in-histogram
844,Backspace String Compare,Easy,46.4%,"Amazon, Facebook, Google, Meta, Microsoft, Oracle, Uber",7,0.946,https://leetcode.com/problems/backspace-string-compare
679,24 Game,Hard,46.4%,"Amazon, Facebook, Google, Meta, Microsoft, Uber, X",7,0.942,https://leetcode.com/problems/24-game
681,Next Closest Time,Medium,45.0%,"Adobe, Amazon, Facebook, Google, Meta, Microsoft, Uber",7,0.942,https://leetcode.com/problems/next-closest-time
384,Shuffle an Array,Medium,52.8%,"Amazon, Apple, Facebook, Google, LinkedIn, Meta, Microsoft",7,0.914,https://leetcode.com/problems/shuffle-an-array
73,Set Matrix Zeroes,Medium,43.1%,"Adobe, Amazon, Apple, Facebook, Meta, Microsoft, Oracle",7,0.898,https://leetcode.com/problems/set-matrix-zeroes
417,Pacific Atlantic Water Flow,Medium,41.1%,"Amazon, Apple, Facebook, Google, Meta, Microsoft, Oracle",7,0.887,https://leetcode.com/problems/pacific-atlantic-water-flow
468,Validate IP Address,Medium,24.1%,"Amazon, Facebook, Google, Meta, Microsoft, Uber, X",7,0.868,https://leetcode.com/problems/validate-ip-address
266,Palindrome Permutation,Easy,61.9%,"Amazon, Apple, Facebook, Google, Meta, Microsoft, Uber",7,0.845,https://leetcode.com/problems/palindrome-permutation
160,Intersection of Two Linked Lists,Easy,40.6%,"Amazon, Facebook, Google, LinkedIn, Meta, Microsoft, Oracle",7,0.843,https://leetcode.com/problems/intersection-of-two-linked-lists
658,Find K Closest Elements,Medium,40.9%,"Amazon, Apple, Facebook, Google, Meta, Microsoft, Uber",7,0.812,https://leetcode.com/problems/find-k-closest-elements
1197,Minimum Knight Moves,Medium,36.1%,"Amazon, Apple, Facebook, Google, Meta, Microsoft, Oracle",7,0.809,https://leetcode.com/problems/minimum-knight-moves
171,Excel Sheet Column Number,Easy,55.9%,"Amazon, Apple, Facebook, Google, Meta, Microsoft, Uber",7,0.773,https://leetcode.com/problems/excel-sheet-column-number
540,Single Element in a Sorted Array,Medium,57.9%,"Amazon, Apple, Facebook, Google, Meta, Microsoft, X",7,0.743,https://leetcode.com/problems/single-element-in-a-sorted-array
622,Design Circular Queue,Medium,43.7%,"Amazon, Apple, Facebook, Google, Meta, Microsoft, Oracle",7,0.742,https://leetcode.com/problems/design-circular-queue
938,Range Sum of BST,Easy,81.3%,"Amazon, Apple, Facebook, Google, Meta, Microsoft, Oracle",7,0.7,https://leetcode.com/problems/range-sum-of-bst
30,Substring with Concatenation of All Words,Hard,25.4%,"Adobe, Amazon, Apple, Facebook, Google, Meta, Microsoft",7,0.696,https://leetcode.com/problems/substring-with-concatenation-of-all-words
480,Sliding Window Median,Hard,37.2%,"Amazon, Apple, Facebook, Google, Meta, Microsoft, Spotify",7,0.681,https://leetcode.com/problems/sliding-window-median
443,String Compression,Easy,41.3%,"Amazon, Apple, Facebook, Google, Meta, Microsoft, Spotify",7,0.666,https://leetcode.com/problems/string-compression
733,Flood Fill,Easy,55.3%,"Amazon, Apple, Facebook, Google, Meta, Microsoft, Uber",7,0.66,https://leetcode.com/problems/flood-fill
234,Palindrome Linked List,Easy,39.3%,"Adobe, Amazon, Apple, Facebook, Google, Meta, Microsoft",7,0.656,https://leetcode.com/problems/palindrome-linked-list
169,Majority Element,Easy,58.7%,"Adobe, Amazon, Apple, Google, Microsoft, Oracle, X",7,0.649,https://leetcode.com/problems/majority-element
209,Minimum Size Subarray Sum,Medium,38.2%,"Amazon, Apple, Facebook, Google, Meta, Microsoft, Oracle",7,0.623,https://leetcode.com/problems/minimum-size-subarray-sum
416,Partition Equal Subset Sum,Medium,43.7%,"Amazon, Apple, Facebook, Google, Meta, Microsoft, Uber",7,0.605,https://leetcode.com/problems/partition-equal-subset-sum
323,Number of Connected Components in an Undirected Graph,Medium,56.0%,"Amazon, Facebook, Google, LinkedIn, Meta, Microsoft, X",7,0.596,https://leetcode.com/problems/number-of-connected-components-in-an-undirected-graph
516,Longest Palindromic Subsequence,Medium,53.2%,"Amazon, Apple, Facebook, LinkedIn, Meta, Microsoft, Uber",7,0.552,https://leetcode.com/problems/longest-palindromic-subsequence
407,Trapping Rain Water II,Hard,42.4%,"Amazon, Apple, Facebook, Google, Meta, Microsoft, X",7,0.551,https://leetcode.com/problems/trapping-rain-water-ii
214,Shortest Palindrome,Hard,29.8%,"Adobe, Amazon, Facebook, Google, Meta, Microsoft, Oracle",7,0.542,https://leetcode.com/problems/shortest-palindrome
316,Remove Duplicate Letters,Hard,35.8%,"Adobe, Amazon, Apple, Facebook, Google, Meta, Microsoft",7,0.535,https://leetcode.com/problems/remove-duplicate-letters
430,Flatten a Multilevel Doubly Linked List,Medium,55.1%,"Amazon, Apple, Facebook, Google, Meta, Microsoft, Uber",7,0.533,https://leetcode.com/problems/flatten-a-multilevel-doubly-linked-list
402,Remove K Digits,Medium,28.4%,"Adobe, Amazon, Facebook, Google, Meta, Microsoft, Oracle",7,0.531,https://leetcode.com/problems/remove-k-digits
652,Find Duplicate Subtrees,Medium,50.2%,"Amazon, Facebook, Google, Meta, Microsoft, Oracle, Uber",7,0.529,https://leetcode.com/problems/find-duplicate-subtrees
179,Largest Number,Medium,28.8%,"Amazon, Apple, Facebook, Google, Meta, Microsoft, Oracle",7,0.529,https://leetcode.com/problems/largest-number
191,Number of 1 Bits,Easy,49.8%,"Adobe, Amazon, Apple, Facebook, Google, Meta, Microsoft",7,0.522,https://leetcode.com/problems/number-of-1-bits
96,Unique Binary Search Trees,Medium,52.9%,"Adobe, Amazon, Apple, Facebook, Google, Meta, Microsoft",7,0.52,https://leetcode.com/problems/unique-binary-search-trees
110,Balanced Binary Tree,Easy,43.5%,"Adobe, Amazon, Apple, Facebook, Google, Meta, Microsoft",7,0.507,https://leetcode.com/problems/balanced-binary-tree
108,Convert Sorted Array to Binary Search Tree,Easy,57.9%,"Amazon, Apple, Facebook, Google, Meta, Microsoft, Oracle",7,0.506,https://leetcode.com/problems/convert-sorted-array-to-binary-search-tree
198,House Robber,Easy,42.0%,"Adobe, Amazon, Apple, Google, LinkedIn, Microsoft, Uber",7,0.455,https://leetcode.com/problems/house-robber
176,Second Highest Salary,Easy,31.6%,"Adobe, Amazon, Apple, Facebook, Google, Meta, Microsoft",7,0.41,https://leetcode.com/problems/second-highest-salary
703,Kth Largest Element in a Stream,Easy,49.7%,"Adobe, Amazon, Apple, Facebook, Google, Meta, Microsoft",7,0.389,https://leetcode.com/problems/kth-largest-element-in-a-stream
609,Find Duplicate File in System,Medium,59.5%,"Amazon, Apple, Facebook, Google, Meta, Microsoft, Oracle",7,0.362,https://leetcode.com/problems/find-duplicate-file-in-system
77,Combinations,Medium,54.7%,"Adobe, Amazon, Apple, Facebook, Google, Meta, Microsoft",7,0.356,https://leetcode.com/problems/combinations
112,Path Sum,Easy,41.2%,"Adobe, Amazon, Apple, Facebook, Meta, Microsoft, Oracle",7,0.353,https://leetcode.com/problems/path-sum
237,Delete Node in a Linked List,Easy,63.8%,"Adobe, Amazon, Apple, Facebook, Google, Meta, Microsoft",7,0.338,https://leetcode.com/problems/delete-node-in-a-linked-list
496,Next Greater Element I,Easy,63.8%,"Amazon, Facebook, Google, Meta, Microsoft, Oracle, X",7,0.334,https://leetcode.com/problems/next-greater-element-i
60,Permutation Sequence,Hard,38.4%,"Amazon, Apple, Facebook, Google, Meta, Microsoft, X",7,0.266,https://leetcode.com/problems/permutation-sequence
83,Remove Duplicates from Sorted List,Easy,45.4%,"Adobe, Amazon, Apple, Facebook, Google, Meta, Microsoft",7,0.264,https://leetcode.com/problems/remove-duplicates-from-sorted-list
669,Trim a Binary Search Tree,Easy,63.0%,"Adobe, Amazon, Apple, Facebook, Google, Meta, Microsoft",7,0.244,https://leetcode.com/problems/trim-a-binary-search-tree
525,Contiguous Array,Medium,42.8%,"Adobe, Amazon, Apple, Facebook, Google, Meta, Microsoft",7,0.201,https://leetcode.com/problems/contiguous-array
100,Same Tree,Easy,53.4%,"Amazon, Apple, Facebook, Google, LinkedIn, Meta, Microsoft",7,0.151,https://leetcode.com/problems/same-tree
217,Contains Duplicate,Easy,56.0%,"Adobe, Amazon, Apple, Facebook, Meta, Microsoft, Oracle",7,0.143,https://leetcode.com/problems/contains-duplicate
905,Sort Array By Parity,Easy,74.1%,"Amazon, Apple, Facebook, Google, Meta, Microsoft, Oracle",7,0.084,https://leetcode.com/problems/sort-array-by-parity
158,Read N Characters Given Read4 II - Call multiple times,Hard,33.8%,"Amazon, Facebook, Google, Meta, Microsoft, Uber",6,2.476,https://leetcode.com/problems/read-n-characters-given-read4-ii-call-multiple-times
301,Remove Invalid Parentheses,Hard,43.3%,"Amazon, Apple, Facebook, Google, Meta, Uber",6,2.235,https://leetcode.com/problems/remove-invalid-parentheses
336,Palindrome Pairs,Hard,33.7%,"Amazon, Apple, Facebook, Google, Meta, Uber",6,2.197,https://leetcode.com/problems/palindrome-pairs
317,Shortest Distance from All Buildings,Hard,41.4%,"Amazon, Facebook, Google, Meta, Microsoft, Uber",6,1.979,https://leetcode.com/problems/shortest-distance-from-all-buildings
304,Range Sum Query 2D - Immutable,Medium,38.6%,"Amazon, Apple, Facebook, Google, Meta, Microsoft",6,1.805,https://leetcode.com/problems/range-sum-query-2d-immutable
282,Expression Add Operators,Hard,35.5%,"Apple, Facebook, Google, Meta, Microsoft, Uber",6,1.774,https://leetcode.com/problems/expression-add-operators
71,Simplify Path,Medium,32.6%,"Adobe, Amazon, Facebook, Meta, Microsoft, Oracle",6,1.704,https://leetcode.com/problems/simplify-path
388,Longest Absolute File Path,Medium,41.8%,"Amazon, Apple, Facebook, Google, Meta, Uber",6,1.587,https://leetcode.com/problems/longest-absolute-file-path
419,Battleships in a Board,Medium,70.0%,"Amazon, Apple, Facebook, Google, Meta, Microsoft",6,1.445,https://leetcode.com/problems/battleships-in-a-board
296,Best Meeting Point,Hard,57.5%,"Amazon, Facebook, Google, LinkedIn, Meta, X",6,1.42,https://leetcode.com/problems/best-meeting-point
270,Closest Binary Search Tree Value,Easy,48.5%,"Amazon, Facebook, Google, LinkedIn, Meta, Microsoft",6,1.365,https://leetcode.com/problems/closest-binary-search-tree-value
785,Is Graph Bipartite?,Medium,47.5%,"Amazon, Facebook, Google, LinkedIn, Meta, Microsoft",6,1.343,https://leetcode.com/problems/is-graph-bipartite
117,Populating Next Right Pointers in Each Node II,Medium,39.1%,"Amazon, Facebook, Google, Meta, Microsoft, Oracle",6,1.334,https://leetcode.com/problems/populating-next-right-pointers-in-each-node-ii
99,Recover Binary Search Tree,Hard,39.7%,"Amazon, Facebook, Google, Meta, Microsoft, Uber",6,1.313,https://leetcode.com/problems/recover-binary-search-tree
523,Continuous Subarray Sum,Medium,24.6%,"Amazon, Facebook, Google, Meta, Microsoft, Samsung",6,1.307,https://leetcode.com/problems/continuous-subarray-sum
463,Island Perimeter,Easy,65.7%,"Amazon, Apple, Facebook, Google, Meta, Microsoft",6,1.258,https://leetcode.com/problems/island-perimeter
498,Diagonal Traverse,Medium,48.2%,"Amazon, Apple, Facebook, Google, Meta, Microsoft",6,1.252,https://leetcode.com/problems/diagonal-traverse
109,Convert Sorted List to Binary Search Tree,Medium,47.7%,"Amazon, Facebook, Google, Meta, Microsoft, Oracle",6,1.169,https://leetcode.com/problems/convert-sorted-list-to-binary-search-tree
93,Restore IP Addresses,Medium,35.6%,"Adobe, Amazon, Apple, Facebook, Meta, Microsoft",6,1.143,https://leetcode.com/problems/restore-ip-addresses
251,Flatten 2D Vector,Medium,45.7%,"Apple, Facebook, Google, Meta, Uber, X",6,1.109,https://leetcode.com/problems/flatten-2d-vector
228,Summary Ranges,Medium,39.5%,"Amazon, Facebook, Google, Meta, Microsoft, Uber",6,1.097,https://leetcode.com/problems/summary-ranges
243,Shortest Word Distance,Easy,61.0%,"Amazon, Google, LinkedIn, Microsoft, Oracle, Uber",6,1.049,https://leetcode.com/problems/shortest-word-distance
545,Boundary of Binary Tree,Medium,38.9%,"Adobe, Amazon, Apple, Google, Microsoft, Oracle",6,1.033,https://leetcode.com/problems/boundary-of-binary-tree
939,Minimum Area Rectangle,Medium,51.8%,"Amazon, Facebook, Google, Meta, Microsoft, Nvidia",6,0.981,https://leetcode.com/problems/minimum-area-rectangle
159,Longest Substring with At Most Two Distinct Characters,Medium,49.4%,"Adobe, Amazon, Facebook, Google, Meta, Microsoft",6,0.978,https://leetcode.com/problems/longest-substring-with-at-most-two-distinct-characters
359,Logger Rate Limiter,Easy,70.8%,"Amazon, Apple, Google, LinkedIn, Microsoft, Uber",6,0.943,https://leetcode.com/problems/logger-rate-limiter
572,Subtree of Another Tree,Easy,44.1%,"Amazon, Facebook, Google, Meta, Microsoft, Samsung",6,0.936,https://leetcode.com/problems/subtree-of-another-tree
958,Check Completeness of a Binary Tree,Medium,52.1%,"Amazon, Facebook, Google, Meta, Microsoft, Oracle",6,0.923,https://leetcode.com/problems/check-completeness-of-a-binary-tree
148,Sort List,Medium,42.3%,"Adobe, Amazon, Facebook, Google, Meta, Microsoft",6,0.92,https://leetcode.com/problems/sort-list
741,Cherry Pickup,Hard,33.9%,"Adobe, Amazon, Apple, Google, Oracle, Uber",6,0.909,https://leetcode.com/problems/cherry-pickup
632,Smallest Range Covering Elements from K Lists,Hard,52.4%,"Amazon, Apple, Facebook, Google, Meta, Microsoft",6,0.89,https://leetcode.com/problems/smallest-range-covering-elements-from-k-lists
